Time (s),Logical_PWM,Voltage (V),Current (A),Power (W)
226.62050,27.00000,3.02500,0.19180,0.58020
227.01872,27.00000,3.02500,0.19170,0.57989
227.81515,28.00000,3.13800,0.19900,0.62446
228.21392,28.00000,3.13800,0.19890,0.62415
228.61263,28.00000,3.13800,0.19890,0.62415
229.01237,28.00000,3.13800,0.19890,0.62415
229.40958,28.00000,3.13800,0.19880,0.62383
229.80738,28.00000,3.13800,0.19890,0.62415
230.20658,28.00000,3.13800,0.19900,0.62446
230.60466,28.00000,3.13800,0.19890,0.62415
231.00384,28.00000,3.13800,0.19890,0.62415
231.40179,28.00000,3.13800,0.19890,0.62415
231.80027,28.00000,3.13800,0.19890,0.62415
232.19836,28.00000,3.13800,0.19880,0.62383
232.59755,28.00000,3.13800,0.19880,0.62383
232.99619,28.00000,3.13800,0.19890,0.62415
233.39440,28.00000,3.13800,0.19880,0.62383
233.79257,28.00000,3.13800,0.19880,0.62383
234.19072,28.00000,3.13800,0.19880,0.62383
234.58994,28.00000,3.13800,0.19880,0.62383
234.98820,28.00000,3.13800,0.19870,0.62352
235.38681,28.00000,3.13800,0.19880,0.62383
236.18350,29.00000,3.25200,0.20610,0.67024
236.58246,29.00000,3.25200,0.20580,0.66926
236.98107,29.00000,3.25200,0.20590,0.66959
237.37882,29.00000,3.25200,0.20600,0.66991
237.77740,29.00000,3.25200,0.20580,0.66926
238.17568,29.00000,3.25200,0.20580,0.66926
238.57430,29.00000,3.25200,0.20570,0.66894
238.97249,29.00000,3.25200,0.20580,0.66926
239.37162,29.00000,3.25200,0.20570,0.66894
239.76969,29.00000,3.25200,0.20590,0.66959
240.16854,29.00000,3.25200,0.20580,0.66926
240.56686,29.00000,3.25200,0.20580,0.66926
240.96592,29.00000,3.25200,0.20580,0.66926
241.36361,29.00000,3.25200,0.20570,0.66894
241.76190,29.00000,3.25200,0.20570,0.66894
242.16060,29.00000,3.25200,0.20580,0.66926
242.55965,29.00000,3.25200,0.20570,0.66894
242.95707,29.00000,3.25200,0.20570,0.66894
243.35571,29.00000,3.25200,0.20580,0.66926
243.75470,29.00000,3.25200,0.20570,0.66894
244.55149,30.00000,3.36500,0.21290,0.71641
244.95013,30.00000,3.36500,0.21280,0.71607
245.34865,30.00000,3.36500,0.21290,0.71641
245.74672,30.00000,3.36500,0.21270,0.71574
246.14506,30.00000,3.36500,0.21270,0.71574
246.54447,30.00000,3.36500,0.21280,0.71607
246.94256,30.00000,3.36500,0.21280,0.71607
247.34067,30.00000,3.36500,0.21280,0.71607
247.73948,30.00000,3.36500,0.21260,0.71540
248.13765,30.00000,3.36500,0.21270,0.71574
248.53667,30.00000,3.36500,0.21280,0.71607
248.93527,30.00000,3.36500,0.21270,0.71574
249.33315,30.00000,3.36500,0.21280,0.71607
249.73217,30.00000,3.36500,0.21270,0.71574
250.13078,30.00000,3.36600,0.21260,0.71561
250.52875,30.00000,3.36500,0.21250,0.71506
250.92739,30.00000,3.36500,0.21270,0.71574
251.32598,30.00000,3.36500,0.21260,0.71540
251.72466,30.00000,3.36600,0.21270,0.71595
252.12345,30.00000,3.36600,0.21250,0.71527
252.91944,31.00000,3.47900,0.21970,0.76434
253.31793,31.00000,3.47900,0.21950,0.76364
253.71738,31.00000,3.47900,0.21960,0.76399
254.11588,31.00000,3.47900,0.21950,0.76364
254.51404,31.00000,3.47900,0.21950,0.76364
254.91269,31.00000,3.47900,0.21960,0.76399
255.31107,31.00000,3.47900,0.21950,0.76364
255.70925,31.00000,3.47900,0.21960,0.76399
256.10752,31.00000,3.47900,0.21950,0.76364
256.50620,31.00000,3.47900,0.21960,0.76399
256.90499,31.00000,3.47900,0.21960,0.76399
257.30372,31.00000,3.47900,0.21950,0.76364
257.70183,31.00000,3.47900,0.21950,0.76364
258.10060,31.00000,3.47900,0.21950,0.76364
258.49947,31.00000,3.47900,0.21950,0.76364
258.89682,31.00000,3.47900,0.21950,0.76364
259.29555,31.00000,3.47900,0.21950,0.76364
259.69449,31.00000,3.47900,0.21930,0.76294
260.09265,31.00000,3.47900,0.21940,0.76329
260.49084,31.00000,3.47900,0.21930,0.76294
261.28797,32.00000,3.59200,0.22650,0.81359
261.68649,32.00000,3.59200,0.22650,0.81359
262.08498,32.00000,3.59200,0.22640,0.81323
262.48322,32.00000,3.59300,0.22640,0.81346
262.88235,32.00000,3.59300,0.22640,0.81346
263.28049,32.00000,3.59300,0.22650,0.81381
263.67943,32.00000,3.59300,0.22630,0.81310
264.07649,32.00000,3.59300,0.22640,0.81346
264.47569,32.00000,3.59300,0.22620,0.81274
264.87447,32.00000,3.59300,0.22630,0.81310
265.27280,32.00000,3.59300,0.22650,0.81381
265.67113,32.00000,3.59300,0.22620,0.81274
266.06953,32.00000,3.59300,0.22620,0.81274
266.46796,32.00000,3.59300,0.22620,0.81274
266.86677,32.00000,3.59300,0.22620,0.81274
267.26498,32.00000,3.59300,0.22620,0.81274
267.66365,32.00000,3.59300,0.22620,0.81274
268.06184,32.00000,3.59300,0.22620,0.81274
268.46087,32.00000,3.59300,0.22620,0.81274
268.85954,32.00000,3.59300,0.22620,0.81274
269.65642,33.00000,3.70600,0.23320,0.86424
270.05479,33.00000,3.70600,0.23310,0.86387
270.45300,33.00000,3.70600,0.23330,0.86461
270.85171,33.00000,3.70600,0.23320,0.86424
271.24999,33.00000,3.70600,0.23310,0.86387
271.64807,33.00000,3.70700,0.23320,0.86447
272.04692,33.00000,3.70700,0.23320,0.86447
272.44516,33.00000,3.70700,0.23310,0.86410
272.84431,33.00000,3.70700,0.23310,0.86410
273.24252,33.00000,3.70600,0.23300,0.86350
273.64130,33.00000,3.70700,0.23300,0.86373
274.03945,33.00000,3.70700,0.23290,0.86336
274.43808,33.00000,3.70700,0.23310,0.86410
274.83597,33.00000,3.70700,0.23300,0.86373
275.23507,33.00000,3.70700,0.23300,0.86373
275.63322,33.00000,3.70700,0.23300,0.86373
276.03201,33.00000,3.70700,0.23300,0.86373
276.43069,33.00000,3.70700,0.23280,0.86299
276.82817,33.00000,3.70700,0.23290,0.86336
277.22719,33.00000,3.70700,0.23280,0.86299
278.02451,34.00000,3.82000,0.23990,0.91642
278.42270,34.00000,3.82000,0.23980,0.91604
278.82159,34.00000,3.82000,0.23980,0.91604
279.21965,34.00000,3.82000,0.23980,0.91604
279.61853,34.00000,3.82000,0.23970,0.91565
280.01746,34.00000,3.82000,0.23990,0.91642
280.41562,34.00000,3.82000,0.23980,0.91604
280.81404,34.00000,3.82000,0.23980,0.91604
281.21280,34.00000,3.82000,0.23990,0.91642
281.61096,34.00000,3.82100,0.23960,0.91551
282.00972,34.00000,3.82100,0.23960,0.91551
282.40771,34.00000,3.82100,0.23970,0.91589
282.80653,34.00000,3.82100,0.23950,0.91513
283.20452,34.00000,3.82100,0.23950,0.91513
283.60297,34.00000,3.82100,0.23950,0.91513
284.00157,34.00000,3.82100,0.23960,0.91551
284.40029,34.00000,3.82100,0.23950,0.91513
284.79846,34.00000,3.82100,0.23950,0.91513
285.19714,34.00000,3.82100,0.23930,0.91437
285.59570,34.00000,3.82100,0.23950,0.91513
286.59231,35.00000,3.93400,0.24640,0.96934
286.99008,35.00000,3.93400,0.24630,0.96894
287.38898,35.00000,3.93400,0.24640,0.96934
287.78814,35.00000,3.93400,0.24660,0.97012
288.18605,35.00000,3.93400,0.24640,0.96934
288.58457,35.00000,3.93400,0.24630,0.96894
288.98350,35.00000,3.93400,0.24630,0.96894
289.38216,35.00000,3.93400,0.24620,0.96855
289.78008,35.00000,3.93400,0.24630,0.96894
290.17841,35.00000,3.93400,0.24630,0.96894
290.57705,35.00000,3.93500,0.24620,0.96880
290.97522,35.00000,3.93500,0.24610,0.96840
291.37387,35.00000,3.93500,0.24620,0.96880
291.77286,35.00000,3.93500,0.24620,0.96880
292.17130,35.00000,3.93500,0.24610,0.96840
292.56919,35.00000,3.93500,0.24600,0.96801
292.96787,35.00000,3.93500,0.24610,0.96840
293.36702,35.00000,3.93500,0.24600,0.96801
293.76485,35.00000,3.93500,0.24600,0.96801
294.16352,35.00000,3.93500,0.24600,0.96801
294.96023,36.00000,4.04800,0.25300,1.02414
295.35936,36.00000,4.04800,0.25310,1.02455
295.75706,36.00000,4.04800,0.25300,1.02414
296.15603,36.00000,4.04800,0.25300,1.02414
296.55422,36.00000,4.04800,0.25290,1.02374
296.95306,36.00000,4.04800,0.25290,1.02374
297.35121,36.00000,4.04900,0.25290,1.02399
297.75032,36.00000,4.04900,0.25270,1.02318
298.14809,36.00000,4.04900,0.25290,1.02399
298.54682,36.00000,4.04900,0.25270,1.02318
298.94503,36.00000,4.04900,0.25280,1.02359
299.34419,36.00000,4.04900,0.25270,1.02318
299.74233,36.00000,4.04900,0.25270,1.02318
300.14062,36.00000,4.04900,0.25260,1.02278
300.53910,36.00000,4.04900,0.25260,1.02278
300.93792,36.00000,4.04900,0.25260,1.02278
301.33662,36.00000,4.04900,0.25260,1.02278
301.73459,36.00000,4.04900,0.25250,1.02237
302.13289,36.00000,4.04900,0.25240,1.02197
302.53135,36.00000,4.04900,0.25250,1.02237
303.32888,37.00000,4.16200,0.25930,1.07921
303.72733,37.00000,4.16200,0.25940,1.07962
304.12543,37.00000,4.16300,0.25940,1.07988
304.52459,37.00000,4.16300,0.25920,1.07905
304.92279,37.00000,4.16300,0.25930,1.07947
305.32146,37.00000,4.16300,0.25930,1.07947
305.72009,37.00000,4.16300,0.25920,1.07905
306.11834,37.00000,4.16300,0.25920,1.07905
306.51648,37.00000,4.16300,0.25910,1.07863
306.91560,37.00000,4.16300,0.25920,1.07905
307.31381,37.00000,4.16300,0.25920,1.07905
307.71247,37.00000,4.16300,0.25910,1.07863
308.11120,37.00000,4.16300,0.25900,1.07822
308.50963,37.00000,4.16300,0.25900,1.07822
308.90785,37.00000,4.16300,0.25910,1.07863
309.30647,37.00000,4.16300,0.25900,1.07822
309.70477,37.00000,4.16300,0.25900,1.07822
310.10308,37.00000,4.16300,0.25890,1.07780
310.50135,37.00000,4.16300,0.25890,1.07780
310.90067,37.00000,4.16300,0.25880,1.07738
311.69689,38.00000,4.27700,0.26590,1.13725
312.09611,38.00000,4.27700,0.26590,1.13725
312.49458,38.00000,4.27700,0.26590,1.13725
312.89266,38.00000,4.27700,0.26570,1.13640
313.29153,38.00000,4.27700,0.26570,1.13640
313.68926,38.00000,4.27700,0.26570,1.13640
314.08822,38.00000,4.27700,0.26570,1.13640
314.48709,38.00000,4.27700,0.26560,1.13597
314.88510,38.00000,4.27700,0.26560,1.13597
315.28382,38.00000,4.27700,0.26550,1.13554
315.68201,38.00000,4.27700,0.26550,1.13554
316.08056,38.00000,4.27700,0.26550,1.13554
316.47899,38.00000,4.27700,0.26540,1.13512
316.87793,38.00000,4.27700,0.26540,1.13512
317.27661,38.00000,4.27800,0.26540,1.13538
317.67428,38.00000,4.27700,0.26540,1.13512
318.07314,38.00000,4.27800,0.26540,1.13538
318.47132,38.00000,4.27800,0.26530,1.13495
318.87048,38.00000,4.27800,0.26520,1.13453
319.26913,38.00000,4.27800,0.26520,1.13453
320.06542,39.00000,4.39100,0.27220,1.19523
320.46450,39.00000,4.39100,0.27210,1.19479
320.86259,39.00000,4.39100,0.27210,1.19479
321.26067,39.00000,4.39100,0.27210,1.19479
321.65975,39.00000,4.39100,0.27190,1.19391
322.05733,39.00000,4.39100,0.27200,1.19435
322.45668,39.00000,4.39200,0.27210,1.19506
322.85483,39.00000,4.39200,0.27190,1.19418
323.25316,39.00000,4.39200,0.27200,1.19462
323.65139,39.00000,4.39200,0.27190,1.19418
324.05060,39.00000,4.39200,0.27180,1.19375
324.44881,39.00000,4.39200,0.27170,1.19331
324.84778,39.00000,4.39200,0.27180,1.19375
325.24570,39.00000,4.39200,0.27170,1.19331
325.64432,39.00000,4.39200,0.27170,1.19331
326.04242,39.00000,4.39200,0.27170,1.19331
326.44155,39.00000,4.39200,0.27160,1.19287
326.84018,39.00000,4.39200,0.27160,1.19287
327.23844,39.00000,4.39200,0.27160,1.19287
327.63776,39.00000,4.39200,0.27170,1.19331
328.43408,40.00000,4.50600,0.27850,1.25492
328.83172,40.00000,4.50600,0.27840,1.25447
329.23055,40.00000,4.50600,0.27830,1.25402
329.62946,40.00000,4.50600,0.27830,1.25402
330.02719,40.00000,4.50600,0.27830,1.25402
330.42588,40.00000,4.50600,0.27830,1.25402
330.82451,40.00000,4.50600,0.27820,1.25357
331.22237,40.00000,4.50600,0.27820,1.25357
331.62119,40.00000,4.50600,0.27810,1.25312
332.02002,40.00000,4.50600,0.27800,1.25267
332.41868,40.00000,4.50600,0.27800,1.25267
332.81699,40.00000,4.50600,0.27810,1.25312
333.21560,40.00000,4.50600,0.27790,1.25222
333.61359,40.00000,4.50600,0.27800,1.25267
334.01272,40.00000,4.50600,0.27800,1.25267
334.41068,40.00000,4.50600,0.27790,1.25222
334.80961,40.00000,4.50600,0.27790,1.25222
335.20786,40.00000,4.50600,0.27790,1.25222
335.60617,40.00000,4.50700,0.27780,1.25204
336.00490,40.00000,4.50700,0.27770,1.25159
336.80193,41.00000,4.62000,0.28460,1.31485
337.20078,41.00000,4.62000,0.28460,1.31485
337.59859,41.00000,4.62000,0.28450,1.31439
337.99704,41.00000,4.62000,0.28450,1.31439
338.39572,41.00000,4.62000,0.28450,1.31439
338.79419,41.00000,4.62000,0.28440,1.31393
339.19286,41.00000,4.62000,0.28430,1.31347
339.59139,41.00000,4.62000,0.28440,1.31393
339.99023,41.00000,4.62100,0.28430,1.31375
340.38871,41.00000,4.62100,0.28420,1.31329
340.78687,41.00000,4.62100,0.28430,1.31375
341.18506,41.00000,4.62100,0.28420,1.31329
341.58346,41.00000,4.62100,0.28410,1.31283
341.98172,41.00000,4.62100,0.28420,1.31329
342.38059,41.00000,4.62100,0.28410,1.31283
342.77931,41.00000,4.62100,0.28400,1.31236
343.17712,41.00000,4.62100,0.28410,1.31283
343.57597,41.00000,4.62100,0.28410,1.31283
343.97449,41.00000,4.62100,0.28390,1.31190
344.37354,41.00000,4.62100,0.28390,1.31190
345.36915,42.00000,4.73500,0.29060,1.37599
345.76788,42.00000,4.73500,0.29070,1.37646
346.16649,42.00000,4.73500,0.29070,1.37646
346.56507,42.00000,4.73500,0.29070,1.37646
346.96360,42.00000,4.73500,0.29060,1.37599
347.36215,42.00000,4.73500,0.29050,1.37552
347.76048,42.00000,4.73500,0.29050,1.37552
348.15873,42.00000,4.73500,0.29050,1.37552
348.55766,42.00000,4.73500,0.29040,1.37504
348.95580,42.00000,4.73500,0.29030,1.37457
349.35447,42.00000,4.73500,0.29040,1.37504
349.75262,42.00000,4.73600,0.29050,1.37581
350.15149,42.00000,4.73600,0.29030,1.37486
350.54965,42.00000,4.73600,0.29030,1.37486
350.94843,42.00000,4.73600,0.29000,1.37344
351.34723,42.00000,4.73600,0.29020,1.37439
351.74487,42.00000,4.73600,0.29010,1.37391
352.14409,42.00000,4.73600,0.29010,1.37391
352.54192,42.00000,4.73600,0.29000,1.37344
352.94104,42.00000,4.73600,0.29010,1.37391
353.73768,43.00000,4.85000,0.29690,1.43996
354.13575,43.00000,4.85000,0.29680,1.43948
354.53465,43.00000,4.85000,0.29670,1.43900
354.93307,43.00000,4.85000,0.29650,1.43802
355.33142,43.00000,4.85000,0.29670,1.43900
355.73026,43.00000,4.85000,0.29670,1.43900
356.12811,43.00000,4.85000,0.29650,1.43802
356.52716,43.00000,4.85000,0.29660,1.43851
356.92542,43.00000,4.85000,0.29640,1.43754
357.32360,43.00000,4.85000,0.29660,1.43851
357.72236,43.00000,4.85000,0.29640,1.43754
358.12088,43.00000,4.85000,0.29640,1.43754
358.51923,43.00000,4.85000,0.29640,1.43754
358.91797,43.00000,4.85000,0.29630,1.43705
359.31685,43.00000,4.85000,0.29630,1.43705
359.71453,43.00000,4.85000,0.29620,1.43657
360.11364,43.00000,4.85000,0.29620,1.43657
360.51198,43.00000,4.85000,0.29610,1.43608
360.91054,43.00000,4.85000,0.29600,1.43560
361.30865,43.00000,4.85100,0.29610,1.43638
362.30475,44.00000,4.96400,0.30300,1.50409
362.70384,44.00000,4.96400,0.30290,1.50360
363.10243,44.00000,4.96400,0.30290,1.50360
363.50058,44.00000,4.96500,0.30280,1.50340
363.89863,44.00000,4.96500,0.30260,1.50241
364.29737,44.00000,4.96500,0.30270,1.50291
364.69559,44.00000,4.96500,0.30260,1.50241
365.09421,44.00000,4.96500,0.30270,1.50291
365.49341,44.00000,4.96500,0.30250,1.50191
365.89179,44.00000,4.96500,0.30250,1.50191
366.29014,44.00000,4.96500,0.30270,1.50291
366.68833,44.00000,4.96500,0.30260,1.50241
367.08713,44.00000,4.96500,0.30210,1.49993
367.48481,44.00000,4.96500,0.30230,1.50092
367.88385,44.00000,4.96500,0.30220,1.50042
368.28274,44.00000,4.96500,0.30220,1.50042
368.68092,44.00000,4.96500,0.30220,1.50042
369.07961,44.00000,4.96500,0.30220,1.50042
369.47738,44.00000,4.96500,0.30220,1.50042
369.87666,44.00000,4.96600,0.30190,1.49924
370.87248,45.00000,5.07900,0.30890,1.56890
371.27087,45.00000,5.07900,0.30880,1.56840
371.66958,45.00000,5.07900,0.30870,1.56789
372.06837,45.00000,5.07900,0.30850,1.56687
372.46662,45.00000,5.07900,0.30850,1.56687
372.86549,45.00000,5.07900,0.30850,1.56687
373.26340,45.00000,5.08000,0.30850,1.56718
373.66210,45.00000,5.08000,0.30850,1.56718
374.06083,45.00000,5.08000,0.30850,1.56718
374.45945,45.00000,5.08000,0.30820,1.56566
374.85725,45.00000,5.08000,0.30840,1.56667
375.25639,45.00000,5.08000,0.30840,1.56667
375.65477,45.00000,5.08000,0.30820,1.56566
376.05297,45.00000,5.08000,0.30820,1.56566
376.45164,45.00000,5.08000,0.30820,1.56566
376.84966,45.00000,5.08000,0.30810,1.56515
377.24857,45.00000,5.08000,0.30800,1.56464
377.64675,45.00000,5.08000,0.30810,1.56515
378.04574,45.00000,5.08000,0.30820,1.56566
378.44357,45.00000,5.08000,0.30800,1.56464
379.44024,46.00000,5.19400,0.31470,1.63455
379.83908,46.00000,5.19400,0.31470,1.63455
380.23716,46.00000,5.19400,0.31470,1.63455
380.63569,46.00000,5.19400,0.31460,1.63403
381.03432,46.00000,5.19400,0.31460,1.63403
381.43231,46.00000,5.19400,0.31440,1.63299
381.83136,46.00000,5.19400,0.31440,1.63299
382.22948,46.00000,5.19500,0.31440,1.63331
382.62819,46.00000,5.19500,0.31430,1.63279
383.02617,46.00000,5.19500,0.31430,1.63279
383.42535,46.00000,5.19500,0.31420,1.63227
383.82303,46.00000,5.19500,0.31430,1.63279
384.22215,46.00000,5.19500,0.31410,1.63175
384.61970,46.00000,5.19500,0.31420,1.63227
385.01916,46.00000,5.19500,0.31390,1.63071
385.41710,46.00000,5.19500,0.31390,1.63071
385.81627,46.00000,5.19500,0.31380,1.63019
386.21468,46.00000,5.19500,0.31400,1.63123
386.61333,46.00000,5.19500,0.31390,1.63071
387.01213,46.00000,5.19500,0.31380,1.63019
388.00764,47.00000,5.30900,0.32060,1.70207
388.40634,47.00000,5.30900,0.32050,1.70153
388.80535,47.00000,5.31000,0.32040,1.70132
389.20312,47.00000,5.30900,0.32040,1.70100
389.60231,47.00000,5.31000,0.32040,1.70132
390.00081,47.00000,5.31000,0.32030,1.70079
390.39934,47.00000,5.31000,0.32040,1.70132
390.79742,47.00000,5.31000,0.32010,1.69973
391.19654,47.00000,5.31000,0.32010,1.69973
391.59469,47.00000,5.31000,0.32010,1.69973
391.99293,47.00000,5.31000,0.31990,1.69867
392.39111,47.00000,5.31000,0.32000,1.69920
392.79030,47.00000,5.31000,0.31980,1.69814
393.18893,47.00000,5.31000,0.32000,1.69920
393.58669,47.00000,5.31000,0.31990,1.69867
393.98580,47.00000,5.31000,0.31970,1.69761
394.38438,47.00000,5.31000,0.31980,1.69814
394.78249,47.00000,5.31000,0.31980,1.69814
395.18097,47.00000,5.31000,0.31980,1.69814
395.57933,47.00000,5.31100,0.31960,1.69740
396.57629,48.00000,5.42400,0.32630,1.76985
396.97399,48.00000,5.42400,0.32630,1.76985
397.37287,48.00000,5.42400,0.32620,1.76931
397.77106,48.00000,5.42500,0.32610,1.76909
398.17002,48.00000,5.42500,0.32620,1.76963
398.56819,48.00000,5.42500,0.32600,1.76855
398.96721,48.00000,5.42500,0.32610,1.76909
399.36556,48.00000,5.42500,0.32590,1.76801
399.76336,48.00000,5.42500,0.32590,1.76801
400.16203,48.00000,5.42500,0.32600,1.76855
400.56086,48.00000,5.42500,0.32590,1.76801
400.95899,48.00000,5.42500,0.32580,1.76746
401.35788,48.00000,5.42500,0.32570,1.76692
401.75620,48.00000,5.42500,0.32560,1.76638
402.15440,48.00000,5.42500,0.32560,1.76638
402.55278,48.00000,5.42600,0.32550,1.76616
402.95199,48.00000,5.42500,0.32560,1.76638
403.34962,48.00000,5.42600,0.32550,1.76616
403.74830,48.00000,5.42600,0.32540,1.76562
404.14694,48.00000,5.42600,0.32540,1.76562
405.14341,49.00000,5.54000,0.33200,1.83928
405.54143,49.00000,5.54000,0.33190,1.83873
405.94038,49.00000,5.54000,0.33190,1.83873
406.33868,49.00000,5.54000,0.33190,1.83873
406.73725,49.00000,5.54000,0.33180,1.83817
407.13644,49.00000,5.54000,0.33190,1.83873
407.53398,49.00000,5.54000,0.33170,1.83762
407.93318,49.00000,5.54000,0.33160,1.83706
408.33062,49.00000,5.54000,0.33170,1.83762
408.73000,49.00000,5.54000,0.33140,1.83596
409.12864,49.00000,5.54100,0.33160,1.83740
409.52723,49.00000,5.54100,0.33150,1.83684
409.92523,49.00000,5.54100,0.33140,1.83629
410.32385,49.00000,5.54100,0.33140,1.83629
410.72202,49.00000,5.54100,0.33140,1.83629
411.12065,49.00000,5.54100,0.33130,1.83573
411.51974,49.00000,5.54100,0.33150,1.83684
411.91785,49.00000,5.54100,0.33120,1.83518
412.31593,49.00000,5.54100,0.33110,1.83463
412.71495,49.00000,5.54100,0.33100,1.83407
413.71085,50.00000,5.65500,0.33770,1.90969
414.10993,50.00000,5.65500,0.33760,1.90913
414.50858,50.00000,5.65500,0.33760,1.90913
414.90674,50.00000,5.65500,0.33760,1.90913
415.30489,50.00000,5.65500,0.33740,1.90800
415.70355,50.00000,5.65500,0.33750,1.90856
416.10191,50.00000,5.65500,0.33730,1.90743
416.50089,50.00000,5.65500,0.33720,1.90687
416.89955,50.00000,5.65600,0.33720,1.90720
417.29726,50.00000,5.65600,0.33730,1.90777
417.69594,50.00000,5.65600,0.33700,1.90607
418.09469,50.00000,5.65600,0.33710,1.90664
418.49300,50.00000,5.65600,0.33700,1.90607
418.89144,50.00000,5.65600,0.33700,1.90607
419.28964,50.00000,5.65600,0.33690,1.90551
419.68897,50.00000,5.65600,0.33690,1.90551
420.08717,50.00000,5.65600,0.33680,1.90494
420.48529,50.00000,5.65600,0.33690,1.90551
420.88351,50.00000,5.65600,0.33680,1.90494
421.28206,50.00000,5.65600,0.33660,1.90381
422.27823,51.00000,5.77000,0.34330,1.98084
422.67665,51.00000,5.77000,0.34320,1.98026
423.07597,51.00000,5.77000,0.34330,1.98084
423.47379,51.00000,5.77100,0.34310,1.98003
423.87292,51.00000,5.77100,0.34300,1.97945
424.27105,51.00000,5.77100,0.34290,1.97888
424.66965,51.00000,5.77100,0.34300,1.97945
425.06817,51.00000,5.77100,0.34310,1.98003
425.46624,51.00000,5.77100,0.34300,1.97945
425.86436,51.00000,5.77100,0.34280,1.97830
426.26347,51.00000,5.77100,0.34270,1.97772
426.66184,51.00000,5.77100,0.34290,1.97888
427.06052,51.00000,5.77100,0.34270,1.97772
427.45868,51.00000,5.77100,0.34260,1.97714
427.85737,51.00000,5.77100,0.34260,1.97714
428.25592,51.00000,5.77100,0.34250,1.97657
428.65401,51.00000,5.77100,0.34260,1.97714
429.05254,51.00000,5.77200,0.34230,1.97576
429.45166,51.00000,5.77200,0.34260,1.97749
429.84978,51.00000,5.77200,0.34230,1.97576
430.84622,52.00000,5.88600,0.34890,2.05363
431.24473,52.00000,5.88600,0.34880,2.05304
431.64347,52.00000,5.88600,0.34870,2.05245
432.04157,52.00000,5.88600,0.34870,2.05245
432.43989,52.00000,5.88600,0.34860,2.05186
432.83853,52.00000,5.88600,0.34880,2.05304
433.23672,52.00000,5.88600,0.34840,2.05068
433.63536,52.00000,5.88600,0.34850,2.05127
434.03374,52.00000,5.88600,0.34840,2.05068
434.43252,52.00000,5.88600,0.34830,2.05009
434.83133,52.00000,5.88700,0.34840,2.05103
435.22951,52.00000,5.88700,0.34830,2.05044
435.62762,52.00000,5.88700,0.34810,2.04926
436.02678,52.00000,5.88700,0.34810,2.04926
436.42541,52.00000,5.88700,0.34810,2.04926
436.82321,52.00000,5.88700,0.34800,2.04868
