Time,voltage,current,TH,Ttest,TM_1,TM_2,TM_3,FlipEvent
463.12819,29.91200,1.07620,319.81000,23.62000,230.44000,23.31000,22.69000,0
463.31576,29.91200,1.07620,319.81000,23.62000,230.44000,23.31000,22.69000,0
463.51790,29.91200,1.07620,319.81000,23.62000,230.44000,23.31000,22.69000,0
463.71965,29.91200,1.07620,319.81000,23.62000,230.44000,23.31000,22.69000,0
463.92259,29.91200,1.07620,319.81000,23.62000,230.44000,23.31000,22.69000,0
464.12513,29.91200,1.07620,319.81000,23.62000,230.44000,23.31000,22.69000,0
464.31117,29.91200,1.07620,319.81000,23.62000,230.44000,23.31000,22.69000,0
464.51488,29.91200,1.07620,319.81000,23.62000,230.44000,23.31000,22.69000,0
464.71627,29.91200,1.07620,319.81000,23.62000,230.44000,23.31000,22.69000,0
464.92013,29.91200,1.07620,319.81000,23.62000,230.44000,23.31000,22.69000,0
465.12308,29.91200,1.07620,319.81000,23.62000,230.50000,23.31000,22.69000,0
465.30920,29.91200,1.07610,319.81000,23.62000,230.50000,23.31000,22.69000,0
465.51024,29.91200,1.07610,319.88000,23.62000,230.50000,23.31000,22.69000,0
465.71185,29.91200,1.07610,319.88000,23.62000,230.50000,23.31000,22.69000,0
465.91476,29.91200,1.07610,319.88000,23.62000,230.50000,23.31000,22.69000,0
466.11898,29.91200,1.07610,319.88000,23.62000,230.50000,23.31000,22.69000,0
466.30390,29.91200,1.07610,319.88000,23.62000,230.56000,23.31000,22.69000,0
466.50362,29.91200,1.07610,319.88000,23.62000,230.56000,23.31000,22.69000,0
466.70619,29.91200,1.07610,319.88000,23.62000,230.63000,23.31000,22.69000,0
466.91003,29.91200,1.07610,319.88000,23.62000,230.63000,23.31000,22.69000,0
467.11107,29.91200,1.07610,319.88000,23.62000,230.63000,23.31000,22.69000,0
467.31350,29.91200,1.07610,319.88000,23.62000,230.69000,23.31000,22.69000,0
467.50012,29.91200,1.07610,319.88000,23.62000,230.69000,23.31000,22.69000,0
467.70467,29.91200,1.07610,319.88000,23.62000,230.69000,23.31000,22.69000,0
467.90800,29.91200,1.07600,319.88000,23.62000,230.69000,23.31000,22.69000,0
468.10940,29.91200,1.07600,319.88000,23.62000,230.69000,23.31000,22.69000,0
468.29606,29.91200,1.07600,319.88000,23.62000,230.69000,23.31000,22.69000,0
